ペルソナ名,都道府県,市区町村,キー,人数,緯度,経度
60代層,東京都,東久留米市,東京都東久留米市,2,35.6895,139.6917
60代層,東京都,国分寺市,東京都国分寺市,1,35.6895,139.6917
60代層,東京都,府中市,東京都府中市,2,35.6895,139.6917
60代層,東京都,国立市,東京都国立市,1,35.6895,139.6917
60代層,京都府,宮津市,京都府宮津市,3,35.0116,135.7681
60代層,京都府,与謝郡与謝野町,京都府与謝郡与謝野町,6,35.0116,135.7681
60代層,北海道,札幌市手稲区,北海道札幌市手稲区,1,35.0,135.0
60代層,福島県,伊達市,福島県伊達市,1,35.0,135.0
60代層,福島県,福島市,福島県福島市,2,35.0,135.0
60代層,長崎県,佐世保市,長崎県佐世保市,1,35.0,135.0
60代層,長崎県,長崎市,長崎県長崎市,1,35.0,135.0
60代層,奈良県,吉野郡大淀町,奈良県吉野郡大淀町,1,34.6851,135.805
60代層,熊本県,水俣市,熊本県水俣市,1,35.0,135.0
60代層,熊本県,葦北郡津奈木町,熊本県葦北郡津奈木町,1,35.0,135.0
60代層,鹿児島県,出水市,鹿児島県出水市,1,35.0,135.0
60代層,兵庫県,洲本市,兵庫県洲本市,1,34.6913,135.183
60代層,兵庫県,神崎郡市川町,兵庫県神崎郡市川町,1,34.6913,135.183
60代層,兵庫県,加古川市,兵庫県加古川市,3,34.6913,135.183
60代層,兵庫県,高砂市,兵庫県高砂市,1,34.6913,135.183
60代層,兵庫県,淡路市,兵庫県淡路市,1,34.6913,135.183
60代層,兵庫県,南あわじ市,兵庫県南あわじ市,1,34.6913,135.183
60代層,兵庫県,明石市,兵庫県明石市,3,34.6913,135.183
60代層,兵庫県,神戸市兵庫区,兵庫県神戸市兵庫区,2,34.6913,135.183
60代層,大阪府,泉南郡岬町,大阪府泉南郡岬町,1,34.6937,135.5023
60代層,石川県,金沢市,石川県金沢市,1,35.0,135.0
60代層,静岡県,賀茂郡東伊豆町,静岡県賀茂郡東伊豆町,1,35.0,135.0
60代層,大阪府,泉佐野市,大阪府泉佐野市,1,34.6937,135.5023
60代層,神奈川県,川崎市宮前区,神奈川県川崎市宮前区,2,35.4478,139.6425
60代層,三重県,松阪市,三重県松阪市,2,35.0,135.0
60代層,長野県,塩尻市,長野県塩尻市,1,35.0,135.0
60代層,愛知県,知立市,愛知県知立市,1,35.0,135.0
60代層,石川県,加賀市,石川県加賀市,1,35.0,135.0
60代層,奈良県,山辺郡山添村,奈良県山辺郡山添村,1,34.6851,135.805
60代層,三重県,伊賀市,三重県伊賀市,1,35.0,135.0
60代層,三重県,亀山市,三重県亀山市,1,35.0,135.0
60代層,京都府,相楽郡南山城村,京都府相楽郡南山城村,3,35.0116,135.7681
60代層,京都府,相楽郡笠置町,京都府相楽郡笠置町,1,35.0116,135.7681
60代層,奈良県,宇陀郡御杖村,奈良県宇陀郡御杖村,1,34.6851,135.805
60代層,奈良県,宇陀市,奈良県宇陀市,1,34.6851,135.805
60代層,愛知県,一宮市,愛知県一宮市,1,35.0,135.0
60代層,愛知県,岩倉市,愛知県岩倉市,1,35.0,135.0
60代層,愛知県,丹羽郡大口町,愛知県丹羽郡大口町,1,35.0,135.0
60代層,静岡県,御殿場市,静岡県御殿場市,1,35.0,135.0
60代層,兵庫県,加東市,兵庫県加東市,2,34.6913,135.183
60代層,福岡県,鞍手郡鞍手町,福岡県鞍手郡鞍手町,1,35.0,135.0
60代層,滋賀県,,滋賀県,5,35.0045,135.8686
60代層,沖縄県,島尻郡伊是名村,沖縄県島尻郡伊是名村,1,35.0,135.0
60代層,大阪府,堺市東区,大阪府堺市東区,3,34.6937,135.5023
60代層,大阪府,堺市南区,大阪府堺市南区,2,34.6937,135.5023
60代層,大阪府,大阪狭山市,大阪府大阪狭山市,1,34.6937,135.5023
60代層,京都府,綴喜郡宇治田原町,京都府綴喜郡宇治田原町,3,35.0116,135.7681
60代層,大阪府,堺市美原区,大阪府堺市美原区,1,34.6937,135.5023
60代層,大阪府,河内長野市,大阪府河内長野市,2,34.6937,135.5023
60代層,神奈川県,横浜市栄区,神奈川県横浜市栄区,1,35.4478,139.6425
60代層,兵庫県,神戸市須磨区,兵庫県神戸市須磨区,1,34.6913,135.183
60代層,大阪府,泉南市,大阪府泉南市,1,34.6937,135.5023
60代層,大阪府,貝塚市,大阪府貝塚市,1,34.6937,135.5023
60代層,和歌山県,海南市,和歌山県海南市,1,35.0,135.0
60代層,茨城県,稲敷市,茨城県稲敷市,1,36.3418,140.4467
60代層,群馬県,みどり市,群馬県みどり市,1,36.3907,139.0604
60代層,愛媛県,松山市,愛媛県松山市,2,35.0,135.0
60代層,京都府,与謝郡伊根町,京都府与謝郡伊根町,1,35.0116,135.7681
60代層,愛媛県,西条市,愛媛県西条市,1,35.0,135.0
60代層,広島県,,広島県,1,35.0,135.0
60代層,埼玉県,幸手市,埼玉県幸手市,1,35.8617,139.6455
60代層,埼玉県,北葛飾郡杉戸町,埼玉県北葛飾郡杉戸町,1,35.8617,139.6455
70歳以上層,京都府,京都市伏見区,京都府京都市伏見区,107,35.0116,135.7681
70歳以上層,京都府,宇治市,京都府宇治市,37,35.0116,135.7681
70歳以上層,京都府,京都市山科区,京都府京都市山科区,50,35.0116,135.7681
70歳以上層,滋賀県,大津市,滋賀県大津市,13,35.0045,135.8686
70歳以上層,京都府,京都市上京区,京都府京都市上京区,56,35.0116,135.7681
70歳以上層,京都府,京都市右京区,京都府京都市右京区,71,35.0116,135.7681
70歳以上層,京都府,京都市北区,京都府京都市北区,43,35.0116,135.7681
70歳以上層,京都府,京都市左京区,京都府京都市左京区,48,35.0116,135.7681
70歳以上層,奈良県,奈良市,奈良県奈良市,16,34.6851,135.805
70歳以上層,京都府,城陽市,京都府城陽市,18,35.0116,135.7681
70歳以上層,京都府,京都市西京区,京都府京都市西京区,66,35.0116,135.7681
70歳以上層,京都府,京都市南区,京都府京都市南区,38,35.0116,135.7681
70歳以上層,京都府,京都市東山区,京都府京都市東山区,23,35.0116,135.7681
70歳以上層,東京都,大田区,東京都大田区,3,35.6895,139.6917
70歳以上層,滋賀県,草津市,滋賀県草津市,6,35.0045,135.8686
70歳以上層,滋賀県,甲賀市,滋賀県甲賀市,2,35.0045,135.8686
70歳以上層,滋賀県,湖南市,滋賀県湖南市,1,35.0045,135.8686
70歳以上層,滋賀県,守山市,滋賀県守山市,3,35.0045,135.8686
70歳以上層,滋賀県,蒲生郡日野町,滋賀県蒲生郡日野町,1,35.0045,135.8686
70歳以上層,東京都,町田市,東京都町田市,2,35.6895,139.6917
70歳以上層,東京都,豊島区,東京都豊島区,2,35.6895,139.6917
70歳以上層,滋賀県,栗東市,滋賀県栗東市,5,35.0045,135.8686
70歳以上層,滋賀県,彦根市,滋賀県彦根市,2,35.0045,135.8686
70歳以上層,千葉県,流山市,千葉県流山市,1,35.6074,140.1233
70歳以上層,神奈川県,横浜市泉区,神奈川県横浜市泉区,2,35.4478,139.6425
70歳以上層,京都府,京都市下京区,京都府京都市下京区,31,35.0116,135.7681
70歳以上層,神奈川県,川崎市宮前区,神奈川県川崎市宮前区,3,35.4478,139.6425
70歳以上層,東京都,板橋区,東京都板橋区,3,35.6895,139.6917
70歳以上層,東京都,渋谷区,東京都渋谷区,3,35.6895,139.6917
70歳以上層,東京都,新宿区,東京都新宿区,2,35.6895,139.6917
70歳以上層,滋賀県,近江八幡市,滋賀県近江八幡市,1,35.0045,135.8686
70歳以上層,京都府,八幡市,京都府八幡市,29,35.0116,135.7681
70歳以上層,大阪府,枚方市,大阪府枚方市,18,34.6937,135.5023
70歳以上層,京都府,京田辺市,京都府京田辺市,19,35.0116,135.7681
70歳以上層,京都府,木津川市,京都府木津川市,26,35.0116,135.7681
70歳以上層,京都府,亀岡市,京都府亀岡市,17,35.0116,135.7681
70歳以上層,京都府,京都市中京区,京都府京都市中京区,39,35.0116,135.7681
70歳以上層,京都府,,京都府,12,35.0116,135.7681
70歳以上層,大阪府,三島郡島本町,大阪府三島郡島本町,2,34.6937,135.5023
70歳以上層,大阪府,高槻市,大阪府高槻市,16,34.6937,135.5023
70歳以上層,大阪府,茨木市,大阪府茨木市,9,34.6937,135.5023
70歳以上層,京都府,長岡京市,京都府長岡京市,21,35.0116,135.7681
70歳以上層,滋賀県,野洲市,滋賀県野洲市,2,35.0045,135.8686
70歳以上層,滋賀県,東近江市,滋賀県東近江市,2,35.0045,135.8686
70歳以上層,滋賀県,高島市,滋賀県高島市,2,35.0045,135.8686
70歳以上層,奈良県,生駒市,奈良県生駒市,4,34.6851,135.805
70歳以上層,東京都,荒川区,東京都荒川区,1,35.6895,139.6917
70歳以上層,大阪府,東大阪市,大阪府東大阪市,8,34.6937,135.5023
70歳以上層,奈良県,生駒郡斑鳩町,奈良県生駒郡斑鳩町,3,34.6851,135.805
70歳以上層,大阪府,八尾市,大阪府八尾市,4,34.6937,135.5023
70歳以上層,大阪府,寝屋川市,大阪府寝屋川市,6,34.6937,135.5023
70歳以上層,大阪府,門真市,大阪府門真市,4,34.6937,135.5023
70歳以上層,大阪府,大阪市鶴見区,大阪府大阪市鶴見区,5,34.6937,135.5023
70歳以上層,東京都,台東区,東京都台東区,2,35.6895,139.6917
70歳以上層,東京都,文京区,東京都文京区,2,35.6895,139.6917
70歳以上層,大阪府,大阪市西区,大阪府大阪市西区,3,34.6937,135.5023
70歳以上層,大阪府,堺市北区,大阪府堺市北区,3,34.6937,135.5023
70歳以上層,奈良県,大和郡山市,奈良県大和郡山市,6,34.6851,135.805
70歳以上層,大阪府,大阪市浪速区,大阪府大阪市浪速区,6,34.6937,135.5023
70歳以上層,大阪府,高石市,大阪府高石市,3,34.6937,135.5023
70歳以上層,奈良県,大和高田市,奈良県大和高田市,2,34.6851,135.805
70歳以上層,大阪府,大阪市西成区,大阪府大阪市西成区,4,34.6937,135.5023
70歳以上層,大阪府,大東市,大阪府大東市,5,34.6937,135.5023
70歳以上層,奈良県,天理市,奈良県天理市,3,34.6851,135.805
70歳以上層,大阪府,大阪市平野区,大阪府大阪市平野区,6,34.6937,135.5023
70歳以上層,大阪府,堺市堺区,大阪府堺市堺区,4,34.6937,135.5023
70歳以上層,奈良県,北葛城郡王寺町,奈良県北葛城郡王寺町,2,34.6851,135.805
70歳以上層,大阪府,守口市,大阪府守口市,5,34.6937,135.5023
70歳以上層,大阪府,岸和田市,大阪府岸和田市,2,34.6937,135.5023
70歳以上層,大阪府,大阪市此花区,大阪府大阪市此花区,2,34.6937,135.5023
70歳以上層,大阪府,和泉市,大阪府和泉市,1,34.6937,135.5023
70歳以上層,京都府,相楽郡精華町,京都府相楽郡精華町,6,35.0116,135.7681
70歳以上層,大阪府,大阪市北区,大阪府大阪市北区,6,34.6937,135.5023
70歳以上層,東京都,練馬区,東京都練馬区,3,35.6895,139.6917
70歳以上層,奈良県,橿原市,奈良県橿原市,4,34.6851,135.805
70歳以上層,大阪府,大阪市東成区,大阪府大阪市東成区,3,34.6937,135.5023
70歳以上層,大阪府,大阪市中央区,大阪府大阪市中央区,4,34.6937,135.5023
70歳以上層,大阪府,大阪市旭区,大阪府大阪市旭区,3,34.6937,135.5023
70歳以上層,大阪府,大阪市阿倍野区,大阪府大阪市阿倍野区,2,34.6937,135.5023
70歳以上層,大阪府,大阪市東住吉区,大阪府大阪市東住吉区,4,34.6937,135.5023
70歳以上層,京都府,宮津市,京都府宮津市,3,35.0116,135.7681
70歳以上層,奈良県,桜井市,奈良県桜井市,2,34.6851,135.805
70歳以上層,奈良県,北葛城郡河合町,奈良県北葛城郡河合町,1,34.6851,135.805
70歳以上層,京都府,向日市,京都府向日市,15,35.0116,135.7681
70歳以上層,福井県,小浜市,福井県小浜市,1,35.0,135.0
70歳以上層,京都府,舞鶴市,京都府舞鶴市,5,35.0116,135.7681
70歳以上層,京都府,乙訓郡大山崎町,京都府乙訓郡大山崎町,5,35.0116,135.7681
70歳以上層,千葉県,千葉市花見川区,千葉県千葉市花見川区,1,35.6074,140.1233
70歳以上層,大阪府,大阪市福島区,大阪府大阪市福島区,3,34.6937,135.5023
70歳以上層,大阪府,堺市南区,大阪府堺市南区,2,34.6937,135.5023
70歳以上層,兵庫県,尼崎市,兵庫県尼崎市,5,34.6913,135.183
70歳以上層,東京都,多摩市,東京都多摩市,2,35.6895,139.6917
70歳以上層,大阪府,大阪市淀川区,大阪府大阪市淀川区,3,34.6937,135.5023
70歳以上層,大阪府,大阪市天王寺区,大阪府大阪市天王寺区,2,34.6937,135.5023
70歳以上層,大阪府,大阪市港区,大阪府大阪市港区,3,34.6937,135.5023
70歳以上層,大阪府,大阪市住之江区,大阪府大阪市住之江区,1,34.6937,135.5023
70歳以上層,大阪府,大阪市大正区,大阪府大阪市大正区,1,34.6937,135.5023
70歳以上層,大阪府,大阪市生野区,大阪府大阪市生野区,6,34.6937,135.5023
70歳以上層,大阪府,泉佐野市,大阪府泉佐野市,1,34.6937,135.5023
70歳以上層,大阪府,泉南市,大阪府泉南市,1,34.6937,135.5023
70歳以上層,大阪府,池田市,大阪府池田市,4,34.6937,135.5023
70歳以上層,大阪府,堺市西区,大阪府堺市西区,1,34.6937,135.5023
70歳以上層,大阪府,堺市中区,大阪府堺市中区,2,34.6937,135.5023
70歳以上層,大阪府,大阪市住吉区,大阪府大阪市住吉区,2,34.6937,135.5023
70歳以上層,奈良県,生駒郡三郷町,奈良県生駒郡三郷町,1,34.6851,135.805
70歳以上層,大阪府,吹田市,大阪府吹田市,5,34.6937,135.5023
70歳以上層,福岡県,福岡市早良区,福岡県福岡市早良区,2,35.0,135.0
70歳以上層,福岡県,福岡市城南区,福岡県福岡市城南区,2,35.0,135.0
70歳以上層,福岡県,福岡市南区,福岡県福岡市南区,2,35.0,135.0
70歳以上層,福岡県,福岡市中央区,福岡県福岡市中央区,2,35.0,135.0
70歳以上層,福岡県,福岡市西区,福岡県福岡市西区,2,35.0,135.0
70歳以上層,京都府,福知山市,京都府福知山市,4,35.0116,135.7681
70歳以上層,福岡県,糸島市,福岡県糸島市,1,35.0,135.0
70歳以上層,福岡県,那珂川市,福岡県那珂川市,1,35.0,135.0
70歳以上層,佐賀県,唐津市,佐賀県唐津市,1,35.0,135.0
70歳以上層,佐賀県,西松浦郡有田町,佐賀県西松浦郡有田町,1,35.0,135.0
70歳以上層,京都府,南丹市,京都府南丹市,4,35.0116,135.7681
70歳以上層,大阪府,豊中市,大阪府豊中市,6,34.6937,135.5023
70歳以上層,大阪府,大阪市東淀川区,大阪府大阪市東淀川区,5,34.6937,135.5023
70歳以上層,大阪府,箕面市,大阪府箕面市,3,34.6937,135.5023
70歳以上層,京都府,久世郡久御山町,京都府久世郡久御山町,4,35.0116,135.7681
70歳以上層,大阪府,大阪市都島区,大阪府大阪市都島区,1,34.6937,135.5023
70歳以上層,大阪府,藤井寺市,大阪府藤井寺市,2,34.6937,135.5023
70歳以上層,大阪府,交野市,大阪府交野市,2,34.6937,135.5023
70歳以上層,大阪府,四條畷市,大阪府四條畷市,1,34.6937,135.5023
70歳以上層,愛知県,名古屋市昭和区,愛知県名古屋市昭和区,1,35.0,135.0
70歳以上層,愛知県,名古屋市熱田区,愛知県名古屋市熱田区,1,35.0,135.0
70歳以上層,神奈川県,横浜市南区,神奈川県横浜市南区,1,35.4478,139.6425
70歳以上層,神奈川県,横浜市戸塚区,神奈川県横浜市戸塚区,2,35.4478,139.6425
70歳以上層,神奈川県,藤沢市,神奈川県藤沢市,1,35.4478,139.6425
70歳以上層,神奈川県,横浜市神奈川区,神奈川県横浜市神奈川区,2,35.4478,139.6425
70歳以上層,神奈川県,茅ヶ崎市,神奈川県茅ヶ崎市,1,35.4478,139.6425
70歳以上層,神奈川県,相模原市中央区,神奈川県相模原市中央区,1,35.4478,139.6425
70歳以上層,神奈川県,横浜市中区,神奈川県横浜市中区,1,35.4478,139.6425
70歳以上層,神奈川県,横須賀市,神奈川県横須賀市,1,35.4478,139.6425
70歳以上層,千葉県,松戸市,千葉県松戸市,1,35.6074,140.1233
70歳以上層,千葉県,浦安市,千葉県浦安市,1,35.6074,140.1233
70歳以上層,神奈川県,横浜市都筑区,神奈川県横浜市都筑区,1,35.4478,139.6425
70歳以上層,神奈川県,川崎市多摩区,神奈川県川崎市多摩区,1,35.4478,139.6425
70歳以上層,千葉県,柏市,千葉県柏市,1,35.6074,140.1233
70歳以上層,千葉県,市原市,千葉県市原市,1,35.6074,140.1233
70歳以上層,神奈川県,平塚市,神奈川県平塚市,1,35.4478,139.6425
70歳以上層,千葉県,袖ケ浦市,千葉県袖ケ浦市,2,35.6074,140.1233
70歳以上層,神奈川県,川崎市中原区,神奈川県川崎市中原区,1,35.4478,139.6425
70歳以上層,茨城県,守谷市,茨城県守谷市,1,36.3418,140.4467
70歳以上層,千葉県,千葉市中央区,千葉県千葉市中央区,1,35.6074,140.1233
70歳以上層,千葉県,市川市,千葉県市川市,2,35.6074,140.1233
70歳以上層,茨城県,つくば市,茨城県つくば市,1,36.3418,140.4467
70歳以上層,茨城県,土浦市,茨城県土浦市,1,36.3418,140.4467
70歳以上層,千葉県,船橋市,千葉県船橋市,2,35.6074,140.1233
70歳以上層,茨城県,つくばみらい市,茨城県つくばみらい市,1,36.3418,140.4467
70歳以上層,神奈川県,川崎市幸区,神奈川県川崎市幸区,1,35.4478,139.6425
70歳以上層,神奈川県,大和市,神奈川県大和市,1,35.4478,139.6425
70歳以上層,千葉県,印西市,千葉県印西市,1,35.6074,140.1233
70歳以上層,神奈川県,中郡二宮町,神奈川県中郡二宮町,1,35.4478,139.6425
70歳以上層,茨城県,取手市,茨城県取手市,1,36.3418,140.4467
70歳以上層,茨城県,稲敷郡阿見町,茨城県稲敷郡阿見町,1,36.3418,140.4467
70歳以上層,栃木県,小山市,栃木県小山市,1,36.5657,139.8836
70歳以上層,栃木県,宇都宮市,栃木県宇都宮市,1,36.5657,139.8836
70歳以上層,東京都,江東区,東京都江東区,2,35.6895,139.6917
70歳以上層,埼玉県,越谷市,埼玉県越谷市,1,35.8617,139.6455
70歳以上層,埼玉県,川越市,埼玉県川越市,1,35.8617,139.6455
70歳以上層,埼玉県,さいたま市北区,埼玉県さいたま市北区,1,35.8617,139.6455
