applicant_id,residence_pref,same_pref_count,diff_pref_count,total_desired,same_pref_ratio,mobility_score
ID_537,大阪府,33,5,38,0.868421052631579,0.13157894736842105
ID_538,京都府,3,4,7,0.42857142857142855,0.5714285714285714
ID_539,京都府,1,0,1,1.0,0.0
ID_540,大阪府,5,2,7,0.7142857142857143,0.2857142857142857
ID_541,京都府,1,0,1,1.0,0.0
ID_542,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_543,香川県,1,1,2,0.5,0.5
ID_544,京都府,1,0,1,1.0,0.0
ID_545,京都府,1,0,1,1.0,0.0
ID_546,大阪府,4,1,5,0.8,0.2
ID_547,奈良県,4,9,13,0.3076923076923077,0.6923076923076923
ID_548,京都府,3,0,3,1.0,0.0
ID_549,京都府,2,0,2,1.0,0.0
ID_550,京都府,5,0,5,1.0,0.0
ID_551,京都府,3,0,3,1.0,0.0
ID_552,京都府,7,1,8,0.875,0.125
ID_553,京都府,4,0,4,1.0,0.0
ID_554,大阪府,3,1,4,0.75,0.25
ID_555,京都府,0,1,1,0.0,1.0
ID_556,京都府,1,0,1,1.0,0.0
ID_557,福岡県,5,4,9,0.5555555555555556,0.4444444444444444
ID_558,奈良県,1,1,2,0.5,0.5
ID_559,滋賀県,0,2,2,0.0,1.0
ID_560,京都府,2,0,2,1.0,0.0
ID_561,京都府,3,0,3,1.0,0.0
ID_562,京都府,4,0,4,1.0,0.0
ID_563,京都府,3,0,3,1.0,0.0
ID_564,京都府,11,22,33,0.3333333333333333,0.6666666666666666
ID_565,京都府,5,0,5,1.0,0.0
ID_566,京都府,5,3,8,0.625,0.375
ID_567,京都府,3,0,3,1.0,0.0
ID_568,京都府,5,0,5,1.0,0.0
ID_569,京都府,1,0,1,1.0,0.0
ID_570,京都府,7,0,7,1.0,0.0
ID_571,京都府,8,0,8,1.0,0.0
ID_572,奈良県,2,8,10,0.2,0.8
ID_573,京都府,11,0,11,1.0,0.0
ID_574,兵庫県,14,1,15,0.9333333333333333,0.06666666666666667
ID_575,京都府,7,0,7,1.0,0.0
ID_576,京都府,4,0,4,1.0,0.0
ID_577,山梨県,3,118,121,0.024793388429752067,0.9752066115702479
ID_578,京都府,4,0,4,1.0,0.0
ID_579,京都府,9,2,11,0.8181818181818182,0.18181818181818182
ID_580,京都府,3,0,3,1.0,0.0
ID_581,大阪府,2,1,3,0.6666666666666666,0.3333333333333333
ID_582,京都府,1,0,1,1.0,0.0
ID_583,京都府,5,0,5,1.0,0.0
ID_584,京都府,3,0,3,1.0,0.0
ID_585,京都府,0,3,3,0.0,1.0
ID_586,滋賀県,2,1,3,0.6666666666666666,0.3333333333333333
ID_587,京都府,1,0,1,1.0,0.0
ID_588,奈良県,4,1,5,0.8,0.2
ID_589,京都府,3,0,3,1.0,0.0
ID_590,京都府,2,0,2,1.0,0.0
ID_591,奈良県,3,6,9,0.3333333333333333,0.6666666666666666
ID_592,京都府,2,0,2,1.0,0.0
ID_593,京都府,2,0,2,1.0,0.0
ID_594,京都府,1,0,1,1.0,0.0
ID_595,京都府,17,16,33,0.5151515151515151,0.48484848484848486
ID_596,京都府,2,0,2,1.0,0.0
ID_597,京都府,2,0,2,1.0,0.0
ID_598,滋賀県,2,3,5,0.4,0.6
ID_599,京都府,8,0,8,1.0,0.0
ID_600,京都府,4,0,4,1.0,0.0
ID_601,京都府,2,0,2,1.0,0.0
ID_602,奈良県,11,1,12,0.9166666666666666,0.08333333333333333
ID_603,京都府,1,0,1,1.0,0.0
ID_604,奈良県,1,1,2,0.5,0.5
ID_605,京都府,1,0,1,1.0,0.0
ID_606,兵庫県,14,1,15,0.9333333333333333,0.06666666666666667
ID_607,滋賀県,1,3,4,0.25,0.75
ID_608,奈良県,2,1,3,0.6666666666666666,0.3333333333333333
ID_609,京都府,1,4,5,0.2,0.8
ID_610,福井県,1,1,2,0.5,0.5
ID_611,京都府,2,0,2,1.0,0.0
ID_612,京都府,1,0,1,1.0,0.0
ID_613,京都府,4,1,5,0.8,0.2
ID_614,京都府,10,0,10,1.0,0.0
ID_615,京都府,1,0,1,1.0,0.0
ID_616,京都府,2,0,2,1.0,0.0
ID_617,京都府,3,0,3,1.0,0.0
ID_618,京都府,3,6,9,0.3333333333333333,0.6666666666666666
ID_619,京都府,1,0,1,1.0,0.0
ID_620,滋賀県,1,1,2,0.5,0.5
ID_621,京都府,10,1,11,0.9090909090909091,0.09090909090909091
ID_622,京都府,1,0,1,1.0,0.0
ID_623,大阪府,29,3,32,0.90625,0.09375
ID_624,京都府,1,0,1,1.0,0.0
ID_625,京都府,2,0,2,1.0,0.0
ID_626,京都府,1,0,1,1.0,0.0
ID_627,京都府,1,0,1,1.0,0.0
ID_628,京都府,1,0,1,1.0,0.0
ID_629,京都府,1,0,1,1.0,0.0
ID_630,京都府,1,0,1,1.0,0.0
ID_631,京都府,3,0,3,1.0,0.0
ID_632,大阪府,20,6,26,0.7692307692307693,0.23076923076923078
ID_633,奈良県,10,9,19,0.5263157894736842,0.47368421052631576
ID_634,京都府,2,0,2,1.0,0.0
ID_635,京都府,1,0,1,1.0,0.0
ID_636,京都府,1,0,1,1.0,0.0
ID_637,滋賀県,9,12,21,0.42857142857142855,0.5714285714285714
ID_638,京都府,4,0,4,1.0,0.0
ID_639,京都府,1,0,1,1.0,0.0
ID_640,愛知県,4,2,6,0.6666666666666666,0.3333333333333333
ID_641,千葉県,1,1,2,0.5,0.5
ID_642,京都府,1,4,5,0.2,0.8
ID_643,京都府,7,0,7,1.0,0.0
ID_644,京都府,4,0,4,1.0,0.0
ID_645,京都府,2,0,2,1.0,0.0
ID_646,京都府,2,0,2,1.0,0.0
ID_647,大阪府,9,1,10,0.9,0.1
ID_648,滋賀県,5,1,6,0.8333333333333334,0.16666666666666666
ID_649,奈良県,2,1,3,0.6666666666666666,0.3333333333333333
ID_650,京都府,2,0,2,1.0,0.0
ID_651,大阪府,14,1,15,0.9333333333333333,0.06666666666666667
ID_652,京都府,1,0,1,1.0,0.0
ID_653,京都府,2,0,2,1.0,0.0
ID_654,京都府,6,0,6,1.0,0.0
ID_655,京都府,2,0,2,1.0,0.0
ID_656,京都府,1,0,1,1.0,0.0
ID_657,滋賀県,3,2,5,0.6,0.4
ID_658,滋賀県,3,3,6,0.5,0.5
ID_659,兵庫県,13,16,29,0.4482758620689655,0.5517241379310345
ID_660,奈良県,0,17,17,0.0,1.0
ID_661,京都府,2,0,2,1.0,0.0
ID_662,京都府,1,0,1,1.0,0.0
ID_663,京都府,5,1,6,0.8333333333333334,0.16666666666666666
ID_664,愛媛県,1,5,6,0.16666666666666666,0.8333333333333334
ID_665,京都府,1,0,1,1.0,0.0
ID_666,京都府,3,0,3,1.0,0.0
ID_667,京都府,3,0,3,1.0,0.0
ID_668,京都府,10,8,18,0.5555555555555556,0.4444444444444444
ID_669,京都府,9,0,9,1.0,0.0
ID_670,京都府,9,0,9,1.0,0.0
ID_671,京都府,4,1,5,0.8,0.2
ID_672,京都府,6,0,6,1.0,0.0
ID_673,大阪府,18,9,27,0.6666666666666666,0.3333333333333333
ID_674,京都府,1,0,1,1.0,0.0
ID_675,奈良県,1,2,3,0.3333333333333333,0.6666666666666666
ID_676,滋賀県,0,2,2,0.0,1.0
ID_677,奈良県,1,1,2,0.5,0.5
ID_678,兵庫県,4,1,5,0.8,0.2
ID_679,京都府,3,0,3,1.0,0.0
ID_680,京都府,4,0,4,1.0,0.0
ID_681,京都府,3,0,3,1.0,0.0
ID_682,京都府,3,9,12,0.25,0.75
ID_683,滋賀県,9,3,12,0.75,0.25
ID_684,大阪府,5,1,6,0.8333333333333334,0.16666666666666666
ID_685,京都府,3,0,3,1.0,0.0
ID_686,京都府,4,0,4,1.0,0.0
ID_687,京都府,2,0,2,1.0,0.0
ID_688,京都府,8,4,12,0.6666666666666666,0.3333333333333333
ID_689,京都府,1,0,1,1.0,0.0
ID_690,京都府,1,0,1,1.0,0.0
ID_691,京都府,2,0,2,1.0,0.0
ID_692,奈良県,1,4,5,0.2,0.8
ID_693,滋賀県,4,16,20,0.2,0.8
ID_694,京都府,2,0,2,1.0,0.0
ID_695,京都府,6,1,7,0.8571428571428571,0.14285714285714285
ID_696,奈良県,2,3,5,0.4,0.6
ID_697,京都府,2,0,2,1.0,0.0
ID_698,京都府,4,0,4,1.0,0.0
ID_699,京都府,5,0,5,1.0,0.0
ID_700,京都府,3,0,3,1.0,0.0
ID_701,京都府,14,8,22,0.6363636363636364,0.36363636363636365
ID_702,京都府,1,0,1,1.0,0.0
ID_703,京都府,1,0,1,1.0,0.0
ID_704,京都府,3,0,3,1.0,0.0
ID_705,京都府,4,0,4,1.0,0.0
ID_706,京都府,3,0,3,1.0,0.0
ID_707,京都府,1,0,1,1.0,0.0
ID_708,京都府,1,0,1,1.0,0.0
ID_709,京都府,4,3,7,0.5714285714285714,0.42857142857142855
ID_710,愛媛県,0,15,15,0.0,1.0
ID_711,京都府,1,0,1,1.0,0.0
ID_712,京都府,1,0,1,1.0,0.0
ID_713,京都府,1,0,1,1.0,0.0
ID_714,京都府,3,0,3,1.0,0.0
ID_715,滋賀県,1,1,2,0.5,0.5
ID_716,京都府,1,0,1,1.0,0.0
ID_717,京都府,2,0,2,1.0,0.0
ID_718,京都府,1,0,1,1.0,0.0
ID_719,京都府,2,0,2,1.0,0.0
ID_720,京都府,3,0,3,1.0,0.0
ID_721,滋賀県,11,6,17,0.6470588235294118,0.35294117647058826
ID_722,京都府,0,1,1,0.0,1.0
ID_723,京都府,7,1,8,0.875,0.125
ID_724,静岡県,4,4,8,0.5,0.5
ID_725,京都府,0,1,1,0.0,1.0
ID_726,兵庫県,3,9,12,0.25,0.75
ID_727,京都府,1,0,1,1.0,0.0
ID_728,福井県,4,1,5,0.8,0.2
ID_729,京都府,1,0,1,1.0,0.0
ID_730,京都府,6,0,6,1.0,0.0
ID_731,京都府,2,0,2,1.0,0.0
ID_733,京都府,1,0,1,1.0,0.0
ID_734,京都府,1,0,1,1.0,0.0
ID_735,京都府,2,2,4,0.5,0.5
ID_736,大阪府,14,7,21,0.6666666666666666,0.3333333333333333
ID_737,京都府,3,0,3,1.0,0.0
ID_738,大阪府,1,2,3,0.3333333333333333,0.6666666666666666
ID_739,京都府,15,2,17,0.8823529411764706,0.11764705882352941
ID_740,京都府,2,0,2,1.0,0.0
ID_741,京都府,5,0,5,1.0,0.0
ID_742,京都府,6,0,6,1.0,0.0
ID_743,京都府,1,0,1,1.0,0.0
ID_744,大阪府,19,3,22,0.8636363636363636,0.13636363636363635
ID_745,京都府,5,2,7,0.7142857142857143,0.2857142857142857
ID_746,埼玉県,29,46,75,0.38666666666666666,0.6133333333333333
ID_747,京都府,2,0,2,1.0,0.0
ID_748,京都府,10,0,10,1.0,0.0
ID_749,京都府,1,0,1,1.0,0.0
ID_750,京都府,1,1,2,0.5,0.5
ID_751,京都府,5,3,8,0.625,0.375
ID_752,京都府,1,1,2,0.5,0.5
ID_753,京都府,5,0,5,1.0,0.0
ID_754,京都府,2,0,2,1.0,0.0
ID_755,京都府,4,0,4,1.0,0.0
ID_756,京都府,1,0,1,1.0,0.0
ID_757,滋賀県,4,9,13,0.3076923076923077,0.6923076923076923
ID_758,大阪府,13,3,16,0.8125,0.1875
ID_759,京都府,3,0,3,1.0,0.0
ID_760,京都府,1,1,2,0.5,0.5
ID_761,滋賀県,3,1,4,0.75,0.25
ID_762,京都府,3,0,3,1.0,0.0
ID_763,京都府,3,0,3,1.0,0.0
ID_764,京都府,5,0,5,1.0,0.0
ID_765,京都府,3,0,3,1.0,0.0
ID_766,京都府,4,0,4,1.0,0.0
ID_767,京都府,1,1,2,0.5,0.5
ID_768,京都府,1,0,1,1.0,0.0
ID_769,滋賀県,1,2,3,0.3333333333333333,0.6666666666666666
ID_770,奈良県,3,3,6,0.5,0.5
ID_771,京都府,2,0,2,1.0,0.0
ID_772,京都府,2,2,4,0.5,0.5
ID_773,京都府,2,0,2,1.0,0.0
ID_774,京都府,3,0,3,1.0,0.0
ID_775,奈良県,1,1,2,0.5,0.5
ID_776,京都府,1,0,1,1.0,0.0
ID_777,滋賀県,2,3,5,0.4,0.6
ID_778,京都府,3,1,4,0.75,0.25
ID_779,京都府,2,0,2,1.0,0.0
ID_780,大阪府,2,1,3,0.6666666666666666,0.3333333333333333
ID_781,大阪府,8,1,9,0.8888888888888888,0.1111111111111111
ID_782,京都府,2,0,2,1.0,0.0
ID_783,京都府,2,0,2,1.0,0.0
ID_784,京都府,3,0,3,1.0,0.0
ID_785,京都府,2,0,2,1.0,0.0
ID_786,京都府,5,0,5,1.0,0.0
ID_787,京都府,3,0,3,1.0,0.0
ID_788,京都府,2,0,2,1.0,0.0
ID_789,京都府,2,0,2,1.0,0.0
ID_790,大阪府,11,3,14,0.7857142857142857,0.21428571428571427
ID_791,大分県,2,12,14,0.14285714285714285,0.8571428571428571
ID_792,京都府,1,0,1,1.0,0.0
ID_793,京都府,3,0,3,1.0,0.0
ID_794,京都府,2,0,2,1.0,0.0
ID_795,京都府,1,0,1,1.0,0.0
ID_796,大阪府,3,1,4,0.75,0.25
ID_797,京都府,1,0,1,1.0,0.0
ID_798,京都府,2,0,2,1.0,0.0
ID_799,京都府,2,0,2,1.0,0.0
ID_800,京都府,1,0,1,1.0,0.0
ID_801,京都府,4,0,4,1.0,0.0
ID_802,京都府,2,0,2,1.0,0.0
ID_803,京都府,1,0,1,1.0,0.0
ID_804,京都府,1,0,1,1.0,0.0
ID_805,京都府,1,0,1,1.0,0.0
ID_806,京都府,1,0,1,1.0,0.0
ID_807,奈良県,1,1,2,0.5,0.5
ID_809,滋賀県,0,1,1,0.0,1.0
ID_810,京都府,1,0,1,1.0,0.0
ID_811,京都府,1,0,1,1.0,0.0
ID_812,京都府,2,0,2,1.0,0.0
ID_813,京都府,7,0,7,1.0,0.0
ID_814,京都府,17,3,20,0.85,0.15
ID_815,京都府,4,0,4,1.0,0.0
ID_816,京都府,1,0,1,1.0,0.0
ID_817,大阪府,11,5,16,0.6875,0.3125
ID_818,京都府,4,0,4,1.0,0.0
ID_819,滋賀県,3,1,4,0.75,0.25
ID_820,京都府,3,0,3,1.0,0.0
ID_821,京都府,6,0,6,1.0,0.0
ID_822,京都府,1,0,1,1.0,0.0
ID_823,京都府,2,0,2,1.0,0.0
ID_824,高知県,1,42,43,0.023255813953488372,0.9767441860465116
ID_825,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_826,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_827,京都府,2,0,2,1.0,0.0
ID_828,京都府,5,1,6,0.8333333333333334,0.16666666666666666
ID_829,京都府,7,0,7,1.0,0.0
ID_830,奈良県,2,3,5,0.4,0.6
ID_831,群馬県,7,69,76,0.09210526315789473,0.9078947368421053
ID_832,奈良県,6,3,9,0.6666666666666666,0.3333333333333333
ID_833,京都府,1,1,2,0.5,0.5
ID_834,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_835,京都府,6,0,6,1.0,0.0
ID_836,京都府,3,0,3,1.0,0.0
ID_837,京都府,1,0,1,1.0,0.0
ID_838,大阪府,28,3,31,0.9032258064516129,0.0967741935483871
ID_839,京都府,7,2,9,0.7777777777777778,0.2222222222222222
ID_840,京都府,1,0,1,1.0,0.0
ID_841,京都府,3,0,3,1.0,0.0
ID_842,大阪府,8,1,9,0.8888888888888888,0.1111111111111111
ID_843,京都府,1,1,2,0.5,0.5
ID_844,京都府,8,1,9,0.8888888888888888,0.1111111111111111
ID_845,大阪府,3,1,4,0.75,0.25
ID_846,京都府,1,0,1,1.0,0.0
ID_847,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_848,京都府,6,0,6,1.0,0.0
ID_849,滋賀県,1,2,3,0.3333333333333333,0.6666666666666666
ID_850,京都府,7,1,8,0.875,0.125
ID_851,京都府,3,0,3,1.0,0.0
ID_852,京都府,1,0,1,1.0,0.0
ID_853,京都府,12,0,12,1.0,0.0
ID_854,京都府,5,0,5,1.0,0.0
ID_855,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_856,京都府,1,0,1,1.0,0.0
ID_857,奈良県,5,1,6,0.8333333333333334,0.16666666666666666
ID_858,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_859,京都府,8,0,8,1.0,0.0
ID_860,京都府,2,0,2,1.0,0.0
ID_861,京都府,12,0,12,1.0,0.0
ID_862,兵庫県,6,5,11,0.5454545454545454,0.45454545454545453
ID_863,京都府,1,0,1,1.0,0.0
ID_864,奈良県,1,12,13,0.07692307692307693,0.9230769230769231
ID_865,滋賀県,4,6,10,0.4,0.6
ID_866,京都府,1,0,1,1.0,0.0
ID_867,京都府,3,0,3,1.0,0.0
ID_868,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_869,奈良県,2,1,3,0.6666666666666666,0.3333333333333333
ID_870,京都府,3,0,3,1.0,0.0
ID_871,京都府,1,0,1,1.0,0.0
ID_872,京都府,1,0,1,1.0,0.0
ID_873,京都府,6,1,7,0.8571428571428571,0.14285714285714285
ID_874,大阪府,1,1,2,0.5,0.5
ID_875,京都府,8,1,9,0.8888888888888888,0.1111111111111111
ID_876,京都府,6,0,6,1.0,0.0
ID_877,滋賀県,2,2,4,0.5,0.5
ID_878,京都府,2,0,2,1.0,0.0
ID_879,京都府,6,0,6,1.0,0.0
ID_880,滋賀県,4,4,8,0.5,0.5
ID_881,京都府,13,1,14,0.9285714285714286,0.07142857142857142
ID_882,京都府,2,0,2,1.0,0.0
ID_883,京都府,1,0,1,1.0,0.0
ID_884,京都府,2,0,2,1.0,0.0
ID_885,京都府,2,3,5,0.4,0.6
ID_886,京都府,5,1,6,0.8333333333333334,0.16666666666666666
ID_887,京都府,6,0,6,1.0,0.0
ID_888,京都府,3,0,3,1.0,0.0
ID_889,京都府,1,10,11,0.09090909090909091,0.9090909090909091
ID_890,京都府,12,1,13,0.9230769230769231,0.07692307692307693
ID_891,奈良県,1,3,4,0.25,0.75
ID_892,京都府,2,0,2,1.0,0.0
ID_893,滋賀県,0,2,2,0.0,1.0
ID_894,大阪府,4,2,6,0.6666666666666666,0.3333333333333333
ID_895,大阪府,6,4,10,0.6,0.4
ID_896,秋田県,0,16,16,0.0,1.0
ID_897,京都府,2,0,2,1.0,0.0
ID_898,京都府,7,1,8,0.875,0.125
ID_899,秋田県,0,2,2,0.0,1.0
ID_900,京都府,2,0,2,1.0,0.0
ID_901,大阪府,5,9,14,0.35714285714285715,0.6428571428571429
ID_902,奈良県,2,1,3,0.6666666666666666,0.3333333333333333
ID_903,京都府,1,0,1,1.0,0.0
ID_904,京都府,0,2,2,0.0,1.0
ID_905,奈良県,7,7,14,0.5,0.5
ID_906,京都府,7,0,7,1.0,0.0
ID_907,京都府,4,0,4,1.0,0.0
ID_908,京都府,1,0,1,1.0,0.0
ID_909,京都府,3,0,3,1.0,0.0
ID_910,京都府,3,0,3,1.0,0.0
ID_911,京都府,4,0,4,1.0,0.0
ID_912,京都府,1,1,2,0.5,0.5
ID_913,京都府,1,0,1,1.0,0.0
ID_914,京都府,9,0,9,1.0,0.0
ID_915,京都府,4,0,4,1.0,0.0
ID_916,滋賀県,2,2,4,0.5,0.5
ID_917,京都府,12,8,20,0.6,0.4
ID_918,京都府,9,0,9,1.0,0.0
ID_919,京都府,5,0,5,1.0,0.0
ID_920,京都府,8,0,8,1.0,0.0
ID_921,奈良県,1,1,2,0.5,0.5
ID_922,京都府,2,0,2,1.0,0.0
ID_923,京都府,2,0,2,1.0,0.0
ID_924,京都府,1,0,1,1.0,0.0
ID_925,京都府,2,0,2,1.0,0.0
ID_926,京都府,8,0,8,1.0,0.0
ID_927,京都府,3,0,3,1.0,0.0
ID_928,京都府,3,0,3,1.0,0.0
ID_929,京都府,0,1,1,0.0,1.0
ID_930,京都府,1,0,1,1.0,0.0
ID_931,京都府,4,1,5,0.8,0.2
ID_932,京都府,1,1,2,0.5,0.5
ID_933,京都府,3,3,6,0.5,0.5
ID_934,京都府,7,1,8,0.875,0.125
ID_935,京都府,3,2,5,0.6,0.4
ID_936,京都府,1,0,1,1.0,0.0
ID_937,京都府,7,0,7,1.0,0.0
ID_938,京都府,4,0,4,1.0,0.0
ID_939,京都府,3,0,3,1.0,0.0
ID_940,京都府,1,0,1,1.0,0.0
ID_941,京都府,1,0,1,1.0,0.0
ID_942,大阪府,3,1,4,0.75,0.25
ID_943,京都府,1,0,1,1.0,0.0
ID_944,京都府,1,0,1,1.0,0.0
ID_945,大阪府,23,4,27,0.8518518518518519,0.14814814814814814
ID_946,大阪府,1,1,2,0.5,0.5
ID_947,京都府,1,0,1,1.0,0.0
ID_948,京都府,1,0,1,1.0,0.0
ID_949,京都府,3,0,3,1.0,0.0
ID_950,京都府,1,0,1,1.0,0.0
ID_951,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_952,滋賀県,2,1,3,0.6666666666666666,0.3333333333333333
ID_953,滋賀県,2,5,7,0.2857142857142857,0.7142857142857143
ID_954,京都府,1,0,1,1.0,0.0
ID_955,京都府,5,1,6,0.8333333333333334,0.16666666666666666
ID_956,滋賀県,1,1,2,0.5,0.5
ID_957,大阪府,1,2,3,0.3333333333333333,0.6666666666666666
ID_958,京都府,6,1,7,0.8571428571428571,0.14285714285714285
ID_959,京都府,2,0,2,1.0,0.0
ID_960,京都府,1,0,1,1.0,0.0
ID_961,京都府,5,0,5,1.0,0.0
ID_962,京都府,2,0,2,1.0,0.0
ID_963,京都府,1,0,1,1.0,0.0
ID_964,奈良県,2,2,4,0.5,0.5
ID_965,京都府,4,0,4,1.0,0.0
ID_966,京都府,1,0,1,1.0,0.0
ID_967,京都府,2,0,2,1.0,0.0
ID_968,大阪府,6,6,12,0.5,0.5
ID_969,京都府,1,0,1,1.0,0.0
ID_970,奈良県,5,9,14,0.35714285714285715,0.6428571428571429
ID_971,京都府,1,0,1,1.0,0.0
ID_972,東京都,3,1,4,0.75,0.25
ID_973,奈良県,1,5,6,0.16666666666666666,0.8333333333333334
ID_974,福井県,5,9,14,0.35714285714285715,0.6428571428571429
ID_975,京都府,4,0,4,1.0,0.0
ID_976,京都府,2,0,2,1.0,0.0
ID_977,大阪府,2,1,3,0.6666666666666666,0.3333333333333333
ID_978,大阪府,1,1,2,0.5,0.5
ID_979,京都府,0,2,2,0.0,1.0
ID_980,大阪府,18,11,29,0.6206896551724138,0.3793103448275862
ID_981,京都府,8,1,9,0.8888888888888888,0.1111111111111111
ID_982,東京都,1,4,5,0.2,0.8
ID_983,京都府,1,0,1,1.0,0.0
ID_984,京都府,8,29,37,0.21621621621621623,0.7837837837837838
ID_985,京都府,16,0,16,1.0,0.0
ID_986,京都府,5,0,5,1.0,0.0
ID_987,京都府,5,0,5,1.0,0.0
ID_988,京都府,2,13,15,0.13333333333333333,0.8666666666666667
ID_989,兵庫県,1,1,2,0.5,0.5
ID_990,京都府,4,0,4,1.0,0.0
ID_991,京都府,2,0,2,1.0,0.0
ID_992,京都府,3,0,3,1.0,0.0
ID_993,奈良県,1,1,2,0.5,0.5
ID_994,京都府,3,0,3,1.0,0.0
ID_995,京都府,1,1,2,0.5,0.5
ID_996,京都府,2,0,2,1.0,0.0
ID_997,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_998,京都府,1,0,1,1.0,0.0
ID_999,京都府,1,0,1,1.0,0.0
ID_1000,京都府,0,1,1,0.0,1.0
ID_1001,滋賀県,3,1,4,0.75,0.25
ID_1002,京都府,6,0,6,1.0,0.0
ID_1003,京都府,2,0,2,1.0,0.0
ID_1004,京都府,2,0,2,1.0,0.0
ID_1005,大阪府,8,3,11,0.7272727272727273,0.2727272727272727
ID_1006,京都府,1,0,1,1.0,0.0
ID_1007,京都府,4,0,4,1.0,0.0
ID_1008,京都府,1,0,1,1.0,0.0
ID_1009,京都府,2,0,2,1.0,0.0
ID_1010,京都府,1,0,1,1.0,0.0
ID_1011,京都府,1,0,1,1.0,0.0
ID_1012,京都府,1,0,1,1.0,0.0
ID_1013,京都府,10,2,12,0.8333333333333334,0.16666666666666666
ID_1014,京都府,1,0,1,1.0,0.0
ID_1015,京都府,3,0,3,1.0,0.0
ID_1016,京都府,4,0,4,1.0,0.0
ID_1017,京都府,2,0,2,1.0,0.0
ID_1018,大阪府,7,1,8,0.875,0.125
ID_1019,京都府,12,1,13,0.9230769230769231,0.07692307692307693
ID_1020,京都府,2,0,2,1.0,0.0
ID_1021,京都府,1,0,1,1.0,0.0
ID_1022,京都府,3,0,3,1.0,0.0
ID_1023,滋賀県,5,1,6,0.8333333333333334,0.16666666666666666
ID_1024,京都府,4,1,5,0.8,0.2
ID_1025,京都府,12,7,19,0.631578947368421,0.3684210526315789
ID_1026,京都府,2,0,2,1.0,0.0
ID_1027,京都府,3,0,3,1.0,0.0
ID_1028,大阪府,2,4,6,0.3333333333333333,0.6666666666666666
ID_1029,京都府,2,0,2,1.0,0.0
ID_1030,京都府,6,0,6,1.0,0.0
ID_1031,京都府,7,1,8,0.875,0.125
ID_1032,京都府,1,0,1,1.0,0.0
ID_1033,京都府,2,0,2,1.0,0.0
ID_1034,京都府,8,9,17,0.47058823529411764,0.5294117647058824
ID_1035,京都府,0,2,2,0.0,1.0
ID_1036,京都府,1,0,1,1.0,0.0
ID_1037,京都府,3,0,3,1.0,0.0
ID_1038,京都府,1,0,1,1.0,0.0
ID_1039,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_1040,京都府,2,0,2,1.0,0.0
ID_1041,京都府,1,0,1,1.0,0.0
ID_1042,埼玉県,2,1,3,0.6666666666666666,0.3333333333333333
ID_1043,京都府,5,0,5,1.0,0.0
ID_1044,京都府,1,0,1,1.0,0.0
ID_1045,京都府,1,0,1,1.0,0.0
ID_1046,京都府,1,0,1,1.0,0.0
ID_1047,京都府,6,2,8,0.75,0.25
ID_1048,京都府,1,0,1,1.0,0.0
ID_1049,京都府,1,0,1,1.0,0.0
ID_1050,京都府,1,0,1,1.0,0.0
ID_1051,京都府,1,0,1,1.0,0.0
ID_1052,京都府,0,2,2,0.0,1.0
ID_1053,京都府,2,0,2,1.0,0.0
ID_1054,京都府,1,1,2,0.5,0.5
ID_1055,京都府,2,0,2,1.0,0.0
ID_1056,京都府,3,0,3,1.0,0.0
ID_1057,京都府,2,0,2,1.0,0.0
ID_1058,滋賀県,7,1,8,0.875,0.125
ID_1059,滋賀県,1,1,2,0.5,0.5
ID_1060,京都府,4,10,14,0.2857142857142857,0.7142857142857143
ID_1061,京都府,1,0,1,1.0,0.0
ID_1062,京都府,2,0,2,1.0,0.0
ID_1063,京都府,0,2,2,0.0,1.0
ID_1064,京都府,4,0,4,1.0,0.0
ID_1065,京都府,1,0,1,1.0,0.0
ID_1066,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_1067,京都府,1,0,1,1.0,0.0
ID_1068,京都府,1,0,1,1.0,0.0
ID_1069,京都府,1,0,1,1.0,0.0
ID_1070,奈良県,3,3,6,0.5,0.5
ID_1071,千葉県,1,3,4,0.25,0.75
ID_1072,京都府,2,0,2,1.0,0.0
ID_1073,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_1074,京都府,3,0,3,1.0,0.0
ID_1075,京都府,1,0,1,1.0,0.0
ID_1076,岐阜県,1,6,7,0.14285714285714285,0.8571428571428571
ID_1077,鹿児島県,0,2,2,0.0,1.0
ID_1078,京都府,5,1,6,0.8333333333333334,0.16666666666666666
ID_1079,和歌山県,5,42,47,0.10638297872340426,0.8936170212765957
ID_1080,京都府,0,1,1,0.0,1.0
ID_1081,京都府,1,0,1,1.0,0.0
ID_1082,京都府,2,0,2,1.0,0.0
ID_1083,奈良県,11,11,22,0.5,0.5
ID_1084,京都府,7,0,7,1.0,0.0
ID_1085,京都府,4,4,8,0.5,0.5
